id,name,position,defense,attack,speed,strength,stamina
230482,Marlon Nideiro,midfielder,16,42,30,86,69
209997,K. Wimmer,defender,60,59,34,27,32
145996,Seoane,midfielder,72,32,83,10,19
230218,Fabiano Sonta,defender,53,71,70,86,96
204874,A. Katai,midfielder,61,12,78,96,44
230215,Osvaldo Lodeiro,defender,20,11,13,59,45
206662,M. Hedges,defender,70,95,68,42,77
215108,J. Buffarini,defender,87,38,55,53,33
193091,B. Nuytinck,defender,14,90,88,15,79
230209,Hugo Goiteira,defender,50,20,99,62,41
199745,E. Sviatchenko,defender,52,85,51,87,89
188992,M. Estigarribia,forward,63,39,10,64,25
202048,C. Coady,defender,30,72,22,77,62
230207,Kel Perinho,defender,43,93,39,91,48
240190,P. Kunde Malong,midfielder,86,30,65,46,72
230202,Jailson Caeiro,defender,14,44,47,64,42
228666,B. Kuwas,midfielder,39,88,79,53,18
193849,C. Hourihane,midfielder,15,51,93,75,94
202035,N. Benezet,midfielder,68,85,67,19,62
220209,K. Lawrence,defender,49,11,65,39,28
199729,D. Royer,midfielder,47,71,43,36,32
192816,L. Cabrera,defender,19,26,53,98,64
176687,A. Beck,defender,61,27,56,60,73
156975,C. Berra,defender,30,72,35,11,41
220715,E. Ponce,forward,24,81,53,11,76
230186,Enaldo Praz,defender,95,26,13,47,33
240679,T. Koopmeiners,defender,50,34,88,68,98
229927,Gerson,midfielder,24,71,26,14,70
220710,H. Wilson,midfielder,27,14,34,96,64
197926,L. Crisetig,midfielder,65,20,91,11,68
244517,E. Saric,midfielder,52,56,46,54,87
210724,C. Paterson,forward,96,56,20,74,69
210468,I. Kutepov,defender,83,20,49,17,88
187939,A. Chahechouhe,midfielder,77,30,63,62,15
215331,L. Jara,defender,32,56,33,77,21
189218,R. Jack,midfielder,66,64,60,85,64
206626,M. Ishak,forward,88,49,64,26,85
186650,M. Alustiza,forward,49,79,34,80,92
215322,J. Silva,defender,87,57,68,27,10
197402,Anselmo,midfielder,23,19,99,19,28
192537,M. Lestienne,midfielder,17,76,70,12,91
189462,J. Hoilett,midfielder,40,18,43,88,66
234774,K. Laifis,defender,91,54,10,32,55
198420,M. Waris,forward,12,50,67,96,89
204307,J. Korb,defender,25,96,89,59,45
230417,Edercinho Sepa,midfielder,68,63,88,75,82
189456,L. Cooper,defender,69,70,94,31,66
204043,E. Dilaver,defender,61,39,91,47,33
154634,M. Pasqual,midfielder,31,76,73,70,33
219911,T. Hlatshwayo,defender,25,83,79,18,23
239875,Bebeto,defender,56,25,55,75,51
240898,Francis,midfielder,73,10,38,94,17
188154,L. Holtby,midfielder,11,14,34,25,97
202746,T. Serero,midfielder,72,22,63,92,71
231416,D. Lukebakio,midfielder,46,33,41,36,42
229624,Sergi Guardiola,forward,53,56,67,24,59
211703,M. Schnatterer,midfielder,52,10,37,39,41
210679,Paulo Oliveira,defender,89,29,63,54,74
200438,Guilherme,midfielder,83,34,15,66,21
232437,F. Ricca,defender,58,94,61,82,30
237556,C. Luyindama,defender,11,26,55,75,72
230899,A. Lookman,midfielder,45,91,27,46,89
192242,P. Lasne,defender,56,49,72,74,63
210930,Carles Gil,midfielder,22,97,15,97,16
182001,Titi,defender,11,59,73,20,48
177392,D. Mbokani,forward,17,12,77,77,31
177390,H. Medunjanin,midfielder,26,62,41,75,68
230381,Kaimo Lima,defender,59,18,88,81,46
213480,F. Bachirou,midfielder,68,93,45,44,51
187366,D. Glushakov,midfielder,49,73,60,61,94
220633,D. Gray,forward,14,30,79,88,40
215256,R. Saravia,defender,41,48,31,30,45
204760,C. Taylor,defender,77,92,87,27,72
211927,Kwon Chang Hoon,midfielder,34,39,70,63,41
199383,T. Klose,defender,60,46,20,84,22
236245,A. Elis,midfielder,64,96,70,78,80
228819,M. Vargas,forward,52,64,17,11,39
3281,Tarantini,midfielder,42,12,39,55,94
228302,Pedraza,midfielder,21,96,90,54,71
197837,D. Boyata,defender,31,77,61,42,26
230348,Lafortiscinho,defender,65,71,81,94,13
211147,V. Lazaro,midfielder,61,59,90,77,64
198347,F. Jara,forward,24,45,20,37,69
217546,Sequeira,defender,42,42,41,18,68
188103,Rochina,midfielder,42,25,17,92,34
216774,W. Hoedt,defender,92,50,74,93,39
224196,R. Bensebaini,defender,79,70,69,45,52
207555,F. Helander,defender,51,72,56,21,92
207554,V. Claesson,midfielder,22,76,15,45,71
196801,Mexer,defender,24,72,44,49,64
214196,D. Bocanegra,defender,44,42,34,65,35
220337,J. Alonso,defender,97,56,95,31,70
207790,K. Ayhan,defender,93,64,49,14,36
168621,Zeca,midfielder,18,54,72,10,99
229037,Borja Valle,midfielder,65,11,70,81,69
178090,D. Biseswar,midfielder,10,82,74,75,19
176553,S. Missiroli,midfielder,93,55,79,39,50
225193,Merino,midfielder,58,32,75,68,75
204713,J. Campbell,midfielder,45,69,98,37,41
202408,A. Flint,defender,78,45,11,68,35
211879,J. Haberer,midfielder,23,86,74,69,41
202151,K. Stafylidis,defender,70,49,93,32,64
216742,M. Mevlja,defender,64,75,88,88,68
232869,G. Shoji,defender,14,94,91,68,80
194979,Tiago Pinto,defender,18,49,62,29,60
209827,J. Fernandes,midfielder,80,95,58,53,78
225439,R. Mandragora,midfielder,82,14,43,59,34
206493,Y. Abdelhamid,defender,36,76,34,73,31
190362,T. Pukki,forward,27,18,88,80,82
199829,Timor,midfielder,19,89,79,65,68
203668,A. Donnarumma,forward,81,52,12,59,84
192146,V. Ignatiev,defender,61,60,16,92,41
193425,H. Behrens,midfielder,74,14,86,61,35
229517,Toni Villa,midfielder,99,50,13,69,54
210828,B. Engels,defender,68,46,40,69,54
228747,O. Idrissi,forward,56,37,37,74,73
176009,S. Kums,midfielder,86,91,93,49,72
192904,G. Kashia,defender,28,47,17,64,96
198023,Ximo Navarro,defender,94,95,73,50,55
178051,L. Deaux,midfielder,44,72,73,92,24
230274,Dani Rochelinhas,midfielder,83,14,14,97,81
200831,A. El Khayati,midfielder,23,84,26,89,16
194174,Keko,midfielder,58,93,24,18,75
184190,R. Thomas,defender,75,66,65,64,90
221310,A. Roa,midfielder,78,82,68,65,23
177533,Manuel da Costa,defender,51,65,20,89,79
164477,J. Mikel,midfielder,67,24,44,90,76
215165,C. Rius,forward,38,55,26,29,22
205686,T. Savanier,midfielder,76,31,49,25,97
177525,N. Dirar,midfielder,52,75,96,80,58
209781,P. Capelle,defender,95,37,22,68,92
236403,E. N'Dicka,defender,59,74,45,62,87
240754,Y. Atal,defender,44,56,66,59,54
236401,N. Mazraoui,defender,38,98,92,60,18
190576,M. Caruzzo,defender,96,45,94,21,42
197231,K. Babacar,forward,55,50,71,90,63
239212,Carlitos,forward,58,44,60,66,70
203884,K. Djidji,defender,58,20,81,26,94
235883,R. Sessegnon,midfielder,45,68,90,95,97
230507,Nicholas Aldair,forward,42,58,91,12,46
213353,K. Kanga,midfielder,44,50,50,42,30
190824,O. Elabdellaoui,defender,35,35,56,57,92
232805,Bernardo,defender,36,93,19,27,67
224869,Bustinza,defender,80,40,45,87,34
192612,M. Jajalo,midfielder,72,95,62,32,60
201303,R. Falk,midfielder,86,39,86,93,27
230227,Caio Nunson,defender,81,39,45,57,83
190034,T. Kolodziejczak,defender,22,72,37,20,48
172113,M. Fritzler,midfielder,92,54,54,87,47
170320,L. De Silvestri,midfielder,98,79,38,66,68
206414,S. Kryvtsov,defender,42,44,51,80,77
185163,L. Rossettini,defender,60,51,34,83,17
230475,Adilson Edrada,midfielder,20,12,20,93,35
226376,Kaku,midfielder,64,19,63,62,92
211784,N. Maupay,forward,10,91,55,89,33
205895,A. Ring,midfielder,19,66,78,88,70
181573,O. Akhmedov,midfielder,51,92,44,74,99
230469,Ailton Guevara,midfielder,67,52,75,53,63
200773,A. Wakaso,midfielder,25,44,28,79,35
231235,K. Amian,defender,43,46,96,59,26
237629,A. Maier,midfielder,36,62,31,89,73
212541,L. Vangioni,defender,35,48,57,79,71
214332,D. Torres,midfielder,46,84,64,82,67
173370,B. Feilhaber,midfielder,85,62,44,38,88
210489,L. Schaub,midfielder,65,81,22,95,17
198198,Jordi Amat,defender,26,15,15,66,27
193844,Portillo,midfielder,24,82,38,96,41
159028,M. Silvestre,defender,41,96,12,51,64
189234,M. Risse,defender,23,28,52,38,52
197681,G. Imbula,midfielder,73,85,11,11,50
235565,D. Bronn,defender,16,36,65,57,56
230189,Silas Almeim,defender,76,21,87,87,75
218154,K. Billiat,forward,91,25,54,60,67
224808,G. Ferrari,defender,82,39,23,63,68
216350,A. Ademi,midfielder,49,49,99,25,94
223517,Danilo,midfielder,24,14,19,14,90
215064,J. Furch,forward,53,38,90,55,59
217877,T. Bongonda,midfielder,58,33,96,89,38
221714,A. Morelos,forward,39,11,59,43,67
164878,L. Refaelov,midfielder,18,18,44,37,57
231949,S. Ghoddos,midfielder,90,16,40,54,41
212491,A. Masuaku,defender,97,35,38,37,52
193290,M. Braithwaite,forward,80,44,63,37,59
210441,Fran Sol,forward,27,86,71,66,57
213000,S. van Beek,defender,32,36,60,86,25
186119,M. Stoch,midfielder,80,71,69,94,34
217605,L. Lerager,midfielder,44,32,23,98,38
229880,A. Wan-Bissaka,defender,16,96,77,63,52
194806,C. Dawson,defender,65,34,83,53,70
230388,Davi Parrela,defender,99,15,71,10,59
216820,M. Simon,midfielder,24,29,21,88,32
212722,D. Yedlin,defender,34,86,26,11,42
189169,Jonathas,forward,72,71,82,32,79
167665,N. Domingo,midfielder,72,71,71,59,34
155887,M. Bradley,midfielder,61,10,18,62,84
212204,B. Mechele,defender,81,37,30,58,35
226536,O. Colley,defender,40,98,38,18,17
173030,O. Trejo,forward,40,26,16,24,26
158438,Gelson Fernandes,midfielder,84,99,93,62,48
199652,D. Praet,midfielder,40,63,22,41,51
230371,Victildinho,defender,92,98,66,77,54
143587,F. Belluschi,midfielder,55,33,45,52,27
180706,C. Cathcart,defender,84,85,75,32,30
224221,J. Andersen,defender,95,74,12,70,14
186330,T. Gebre Selassie,defender,37,78,99,34,90
232665,M. Arambarri,midfielder,22,22,23,78,95
210648,A. Hegazi,defender,76,27,26,73,58
234711,J. Brekalo,forward,83,17,38,51,17
172233,P. Hetemaj,midfielder,78,73,99,96,48
205257,N. Sliti,midfielder,86,88,46,20,40
190919,F. Montero,forward,19,90,10,27,44
222148,O. Duda,midfielder,85,85,27,34,62
187075,D. Moreno,forward,58,11,32,83,52
230337,Andeson Trigo,defender,47,30,36,25,40
142784,P. Zabaleta,defender,30,97,87,57,71
234943,F. Neuhaus,midfielder,47,21,56,59,35
214206,G. Cano,forward,87,48,65,69,93
190653,I. Brizuela,midfielder,15,81,90,93,95
205756,S. Denswil,defender,63,97,94,39,50
226491,K. Tierney,defender,36,75,38,11,20
188599,M. Antenucci,forward,91,26,48,16,48
200630,J. Forrest,midfielder,17,99,80,13,59
206517,J. Grealish,midfielder,10,78,72,65,79
219571,Camarasa,midfielder,13,48,46,60,69
233138,Y. Kobayashi,forward,10,55,78,20,32
220334,O. Romero,forward,14,24,61,56,23
201389,C. Biraghi,defender,91,18,43,33,21
193440,N. Viergever,defender,71,58,34,35,72
183966,F. Roncaglia,defender,25,66,57,97,54
182941,P. Aguilar,defender,70,42,30,53,50
176794,O. Toivonen,forward,21,91,89,90,51
236441,F. Bustos,defender,32,92,63,39,30
212888,C. Salcedo,defender,43,13,45,58,84
227222,F. Guilbert,defender,24,74,53,71,20
215699,Y. Sabaly,defender,51,24,43,54,70
208787,A. Thomasson,forward,47,16,55,81,41
177553,Vieirinha,defender,84,95,52,97,17
219792,B. Santamaria,midfielder,17,18,46,31,31
190607,D. Quintero,midfielder,50,36,82,90,86
212878,N. Castillo,forward,55,86,11,91,64
184716,J. Allen,midfielder,70,77,13,36,68
238476,D. Zagadou,defender,99,15,10,15,55
213388,F. Tait,midfielder,31,40,49,65,69
213899,E. Balanta,defender,89,96,44,94,10
172425,S. Bamba,defender,18,66,55,40,96
215689,A. Petagna,forward,77,91,42,68,60
233096,D. Dumfries,defender,71,38,46,75,92
220295,E. Valencia,forward,69,67,30,57,31
189043,D. Brosinski,defender,35,33,90,80,13
190577,S. Blanco,midfielder,22,41,37,29,51
188268,L. Acosta,forward,89,82,84,51,85
217196,J. Palomino,defender,15,27,21,21,82
190059,S. Zuber,midfielder,86,21,46,80,30
210538,L. Zuffi,midfielder,93,39,48,32,65
210537,R. Steffen,forward,91,38,46,99,15
223334,Joelinton,forward,31,63,83,88,45
205670,D. Gayle,forward,38,85,85,38,18
176483,D. Chygrynskyi,defender,37,49,11,98,41
189280,A. Westwood,midfielder,27,10,65,58,27
208224,P. Mantalos,midfielder,85,32,61,33,55
215135,L. Sigali,defender,79,69,12,59,89
190558,I. Opara,defender,81,38,36,92,39
216158,S. Widmer,defender,91,10,92,21,17
202330,A. Diaby,forward,16,92,33,96,74
228687,K. Dolberg,forward,19,90,36,77,24
186190,P. van Aanholt,defender,89,14,46,47,39
204366,J. Locadia,forward,52,17,44,16,46
193869,Gil,defender,18,42,82,48,49
210761,R. Pizarro,midfielder,73,78,92,58,86
146758,Soldado,forward,82,50,65,20,99
169792,J. Rodriguez,forward,52,47,10,59,15
234045,H. Onyekuru,midfielder,83,50,44,56,19
225085,J. Bamba,midfielder,72,71,20,10,97
186935,Claudemir,midfielder,59,53,71,21,99
187702,O. El Kaddouri,midfielder,16,89,95,95,29
213814,F. Di Francesco,forward,36,68,97,16,46
230197,Alexo Baia,defender,67,85,99,19,85
196147,G. Moreno,midfielder,65,58,59,50,98
219953,Embarba,forward,82,26,77,24,72
244260,Dani Olmo,midfielder,81,71,41,23,35
193311,P. Bargfrede,midfielder,41,72,68,14,71
215071,M. Casco,defender,45,19,84,94,94
205855,M. Livaja,midfielder,43,96,93,30,63
224030,M. Lopez,midfielder,69,92,55,52,82
185373,I. Popov,forward,62,76,46,51,15
184858,Alan Kardec,forward,15,89,40,36,11
186905,A. Barnes,forward,20,22,73,22,89
200215,S. Rode,midfielder,39,27,33,98,73
203030,R. Knoche,defender,78,59,56,33,71
213013,F. Acheampong,forward,86,64,20,19,23
212245,Y. Gerhardt,midfielder,48,13,83,20,48
195859,D. Ings,forward,25,44,49,83,29
143121,J. Sosa,midfielder,36,84,99,30,42
183568,S. Langkamp,defender,32,15,73,71,42
203280,V. Germain,forward,33,55,63,20,77
172290,D. Zurutuza,midfielder,45,84,53,80,23
225024,M. Holgate,defender,14,48,95,61,90
206591,M. Weiser,defender,95,52,27,26,70
199667,R. Funes Mori,defender,66,67,67,95,60
172018,J. Maidana,defender,66,62,44,18,15
234226,Bruno Viana,defender,66,87,30,63,93
228336,F. Grillitsch,midfielder,49,41,92,89,63
192492,F. Orellana,midfielder,72,74,81,92,17
223724,S. Lainer,defender,78,92,37,79,68
230379,Vieirundinho,defender,79,23,65,82,82
169706,J. Cork,midfielder,26,15,61,33,25
152554,G. Clichy,defender,66,79,40,38,47
189410,D. Latza,midfielder,53,41,90,54,37
170719,D. Buonanotte,midfielder,31,85,59,65,17
222943,Jony,forward,50,18,60,57,98
216796,F. Cartabia,midfielder,87,71,55,65,74
212187,P. Max,midfielder,11,27,18,17,78
224218,F. Kamano,forward,95,20,14,83,39
201417,M. Doherty,defender,44,29,61,87,51
212678,L. Augustinsson,defender,91,89,41,63,53
192708,Carlos Eduardo,midfielder,50,44,13,99,34
221634,L. Acosta,midfielder,80,97,95,65,52
210625,K. Mbabu,defender,99,54,68,68,90
193983,A. Delort,forward,15,21,73,25,30
190143,Cote,defender,99,52,17,17,69
203965,V. Fischer,midfielder,84,13,53,71,36
183483,K. Mitroglou,forward,12,51,45,69,56
176571,A. Ayew,midfielder,28,49,41,18,67
166072,Danilo,defender,49,45,79,43,98
198584,K. Mbodji,defender,32,91,31,25,91
237239,E. Bardhi,midfielder,17,49,37,77,49
178614,Varela,defender,24,64,96,14,42
184501,M. Lang,defender,98,66,39,91,20
206516,W. Hughes,midfielder,15,38,19,25,88
221363,D. van de Beek,midfielder,58,28,15,53,35
194222,Laguardia,defender,81,58,91,91,19
193198,N. Gudelj,midfielder,60,97,95,84,21
235945,Marc Roca,midfielder,20,36,53,38,86
199576,Oriol Romeu,midfielder,64,95,99,46,55
165526,G. Paletta,defender,94,76,90,41,12
216466,Wendell,defender,74,25,75,55,68
212626,D. Selke,forward,81,14,72,42,69
229773,G. Dzhikiya,defender,24,52,15,59,60
205965,S. Ristovski,defender,71,34,19,90,19
172937,G. Murray,forward,74,51,64,58,86
212616,R. De Paul,forward,16,56,30,32,45
209288,F. Mollet,midfielder,16,24,94,33,96
199559,R. Inglese,forward,61,15,39,79,52
210822,Douglas Santos,defender,32,23,89,73,66
170370,J. dos Santos,midfielder,43,86,15,49,63
212096,V. Grifo,midfielder,30,81,39,85,66
213629,E. Pulgar,midfielder,10,81,48,49,41
230524,Formosandrinho,forward,75,98,55,64,79
192123,C. Wood,forward,68,71,97,99,35
177019,F. Lustenberger,defender,86,74,21,42,12
222331,L. Klostermann,defender,25,87,51,25,86
219258,Pedro Henrique,defender,72,67,57,83,80
215162,A. Donatti,defender,41,86,35,21,96
201315,Pablo,defender,59,22,74,92,78
192350,J. Aquino,midfielder,31,63,58,96,54
183389,G. Sio,forward,65,93,40,46,16
223578,Mata,forward,35,44,20,28,96
235353,I. Sarr,midfielder,69,80,95,25,84
185174,A. Poli,midfielder,83,81,86,17,92
194644,Montoya,defender,93,71,44,77,28
223058,D. Kuzyaev,midfielder,92,56,38,36,56
216145,A. Izzo,defender,66,90,32,36,42
214097,B. Bourigeaud,midfielder,24,71,43,95,26
152912,J. Sand,forward,94,60,53,63,83
214092,A. Miranchuk,midfielder,43,77,11,37,64
178250,P. Diop,midfielder,75,75,70,71,16
192841,E. Giaccherini,midfielder,71,58,90,41,67
181318,A. Ekdal,midfielder,74,36,39,74,11
157492,J. Valdivia,midfielder,49,88,48,90,40
199986,Arbilla,defender,85,94,77,15,44
108080,S. Lichtsteiner,defender,88,10,86,10,96
183855,A. Ogbonna,defender,53,90,81,42,75
144429,O. Wendt,defender,76,32,83,49,31
202024,R. Freuler,midfielder,21,31,53,26,15
230183,Gazzolisco,defender,50,14,90,36,71
229668,Mario Hermoso,defender,91,98,96,16,96
210212,Garry Rodrigues,midfielder,80,38,64,48,37
188955,G. Bou,forward,37,54,14,15,73
186395,M. Ritchie,defender,13,95,50,57,49
220697,J. Maddison,midfielder,65,35,40,54,67
175895,V. Odjidja-Ofoe,midfielder,60,51,75,70,16
238359,Wendel,midfielder,16,85,87,38,97
207894,T. Strobl,midfielder,53,90,66,87,44
212755,J. Hendrix,midfielder,48,41,17,82,81
146963,J. Pinola,defender,34,32,43,67,63
183820,M. Dossevi,forward,66,23,86,74,62
178415,R. Vormer,midfielder,63,42,75,45,57
170733,Gervinho,forward,26,46,76,16,12
173546,J. Tomkins,defender,61,66,27,80,91
199393,N. Pallois,defender,97,46,71,94,56
139997,D. Srna,defender,71,32,44,29,32
182744,J. Holebas,defender,24,99,59,25,66
187607,A. Dzyuba,forward,23,79,64,29,31
182945,M. Gradel,forward,80,90,22,61,28
7826,R. van Persie,midfielder,46,21,53,56,17
194958,A. Mooy,midfielder,87,67,59,91,86
203487,J. Lascelles,defender,78,46,81,59,74
203535,T. Vilhena,midfielder,69,79,25,56,10
203980,K. Fortounis,midfielder,26,80,92,86,28
204105,K. Lala,defender,64,64,46,45,24
205069,Bernat,defender,47,34,35,47,36
205083,F. Fajr,midfielder,45,67,19,83,37
205850,L. Pavoletti,forward,19,55,55,42,12
206225,D. Cheryshev,midfielder,84,61,60,84,41
206511,M. Arnold,midfielder,47,48,34,13,37
207421,L. Trossard,forward,99,35,18,35,42
207807,R. Fraser,midfielder,55,80,51,20,16
208520,H. Sakai,defender,16,70,33,65,62
209519,G. Laborde,forward,70,39,89,69,16
210665,M. Halstenberg,defender,67,85,41,53,45
210935,D. Berardi,forward,85,58,85,37,42
211706,Pere Pons,midfielder,51,10,92,35,56
212213,Ricardo Esgaio,midfielder,24,82,20,98,13
212886,W. Cyprien,midfielder,88,67,38,76,48
212977,N. Stark,defender,23,58,26,29,78
216816,G. Simeone,forward,52,51,70,90,22
219932,A. Sanabria,forward,29,16,35,27,74
220182,J. Denayer,defender,23,88,81,12,71
221491,N. Elvedi,defender,30,83,80,51,11
223597,R. Aguilar,defender,98,42,93,68,34
223627,O. Al Soma,forward,80,15,56,78,29
223682,Granell,midfielder,63,38,34,10,91
223689,W. Weghorst,forward,97,30,87,49,15
224179,Borja Iglesias,forward,97,67,36,87,23
224232,N. Barella,midfielder,58,15,59,24,63
224458,Diogo Jota,forward,38,67,76,96,78
225100,J. Gomez,defender,23,22,12,27,60
225309,N. Amiri,midfielder,55,33,81,11,54
225663,A. Golovin,midfielder,91,15,95,35,79
226078,Trezeguet,midfielder,96,67,60,81,32
226766,Daniel Podence,midfielder,58,86,31,85,76
227535,R. Bentancur,midfielder,80,76,63,87,22
227950,Yeray,defender,26,46,70,42,33
228881,D. Calabria,defender,65,61,83,87,43
229984,B. Chilwell,defender,63,51,26,17,37
230184,Ronaldo Esler,defender,56,98,57,28,68
230360,Everticinho,defender,38,24,46,87,18
231969,R. Malinovskyi,midfielder,40,91,13,58,97
232097,A. Harit,midfielder,53,19,38,22,29
232381,Wesley,forward,83,38,94,12,30
235212,A. Hakimi,defender,26,55,51,67,92
235374,M. Lazzari,midfielder,39,22,33,43,63
165239,S. Nasri,midfielder,15,78,65,97,31
178311,Eder,forward,97,82,39,40,34
180216,S. Coleman,defender,52,68,59,26,90
180334,Marcelo,defender,57,71,85,34,18
181098,M. Hasebe,defender,43,21,33,28,26
183285,M. Sakho,defender,26,28,73,66,55
183427,F. Delph,defender,70,11,53,39,28
184252,L. Pratto,forward,45,60,60,12,30
184881,S. Feghouli,midfielder,81,43,19,52,99
184949,Mariano,defender,88,82,24,26,62
186832,K. Asamoah,defender,70,55,72,75,42
188081,Alex Teixeira,forward,45,48,20,68,42
189560,Iborra,midfielder,16,92,12,69,23
197083,D. Caligiuri,defender,91,95,16,99,18
199189,R. Barkley,midfielder,95,38,88,67,90
199439,M. Gregoritsch,midfielder,27,75,16,11,89
200155,H. Vanaken,midfielder,99,29,98,83,39
200260,S. Berghuis,forward,15,69,11,27,69
200318,M. Uth,midfielder,73,97,99,76,83
201519,J. Veretout,midfielder,84,15,28,37,92
202201,J. Gouweleeuw,defender,49,80,43,32,21
202477,Deulofeu,forward,77,90,39,31,83
202648,Sergi Darder,midfielder,43,52,29,66,14
202695,J. Tarkowski,defender,52,95,26,40,45
202849,J. Vestergaard,defender,49,58,46,73,52
203483,D. Klaassen,midfielder,49,90,35,10,33
203895,Pozuelo,midfielder,69,65,51,59,67
204082,J. Brooks,defender,24,20,79,71,90
204259,S. Arias,defender,68,77,85,92,24
204311,K. Zouma,defender,63,57,97,29,61
204638,W. Orban,defender,43,83,22,75,63
205193,K. Rekik,defender,84,99,50,48,41
205407,D. Baselli,midfielder,54,18,47,58,75
207599,M. Keane,defender,58,30,99,73,61
207732,Roger,forward,28,62,97,82,48
215333,D. Zapata,forward,31,91,10,30,41
216388,A. Saint-Maximin,forward,99,67,40,65,64
219693,Diego Carlos,defender,24,99,54,89,49
222400,H. Winks,midfielder,30,31,53,66,55
223874,V. Rongier,midfielder,97,50,65,29,64
224069,K. Toko-Ekambi,forward,22,28,83,71,74
